,League,Date,Home,Away,Goals_H_FT,Goals_A_FT,Result_FT,Odds_H,Odds_D,Odds_A,Pontos_H,Pontos_A,Total_Goals_FT,Over05_FT,Over15_FT,Over25_FT,Under25_FT,BTTS,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_BTTS_Home,Porc_BTTS_Away,Media_Pontos_H,Media_Pontos_A,Media_Gols_Feitos_Home,Media_Gols_Sofridos_Home,Media_Gols_Feitos_Away,Media_Gols_Sofridos_Away
1896,Bélgica 1,18/09/2022,Eupen,St. Gilloise,1,2,A,4.0,3.5,1.9,0,3,3,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,80.0,60.0,80.0,0.6,1.4,0.8,1.6,1.6,2.0
1897,Bélgica 1,18/09/2022,Standard,Club Brugge,3,0,H,3.8,3.6,1.9,3,0,3,1,1,1,0,0,100.0,100.0,80.0,100.0,60.0,80.0,40.0,40.0,2.0,1.8,1.8,1.0,1.8,1.2
1898,Bélgica 1,18/09/2022,Anderlecht,Kortrijk,4,1,H,1.33,5.5,7.5,3,0,5,1,1,1,0,1,100.0,100.0,80.0,60.0,60.0,60.0,60.0,60.0,2.0,1.2,2.2,1.0,1.0,1.6
1899,Bélgica 1,30/09/2022,Standard,Seraing,0,2,A,1.65,4.0,5.25,0,3,2,1,1,0,1,0,100.0,100.0,80.0,100.0,40.0,80.0,20.0,80.0,1.8,1.8,1.4,1.0,2.0,1.6
1900,Bélgica 1,01/10/2022,Oud-Heverlee Leuven,St. Gilloise,0,3,A,4.5,3.75,1.72,0,3,3,1,1,1,0,0,100.0,100.0,100.0,100.0,80.0,100.0,40.0,60.0,1.8,1.8,1.4,1.8,2.0,1.8
1901,Bélgica 1,01/10/2022,Oostende,Genk,1,2,A,4.2,3.8,1.75,0,3,3,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,100.0,60.0,80.0,1.2,2.4,1.0,1.4,2.8,1.2
1902,Bélgica 1,01/10/2022,Westerlo,Waregem,2,0,H,1.57,4.0,5.25,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,40.0,0.0,40.0,40.0,2.4,0.4,2.0,0.8,0.4,1.4
1903,Bélgica 1,01/10/2022,Club Brugge,Mechelen,3,0,H,1.45,4.5,5.75,3,0,3,1,1,1,0,0,100.0,80.0,100.0,80.0,80.0,80.0,60.0,60.0,2.6,0.8,2.6,0.8,1.2,1.8
1904,Bélgica 1,02/10/2022,Anderlecht,Charleroi,0,1,A,1.6,4.0,5.0,0,3,1,1,0,0,1,0,100.0,100.0,60.0,40.0,60.0,40.0,60.0,40.0,1.4,1.8,1.8,1.2,1.4,1.0
1905,Bélgica 1,02/10/2022,Gent,Cercle Brugge,3,4,A,1.6,4.0,5.0,0,3,7,1,1,1,0,1,100.0,100.0,100.0,100.0,60.0,60.0,80.0,40.0,1.4,0.6,1.8,1.6,1.0,2.6
1906,Bélgica 1,02/10/2022,Kortrijk,Antwerp,2,1,H,4.5,3.75,1.72,3,0,3,1,1,1,0,1,80.0,100.0,60.0,80.0,40.0,40.0,40.0,40.0,0.8,2.4,0.6,1.6,1.6,0.6
1907,Bélgica 1,02/10/2022,St Truiden,Eupen,0,1,A,1.72,3.75,4.33,0,3,1,1,0,0,1,0,100.0,100.0,80.0,40.0,60.0,40.0,60.0,40.0,0.8,1.2,1.0,1.6,1.0,1.6
1908,Bélgica 1,07/10/2022,Antwerp,St Truiden,2,0,H,1.9,3.6,3.8,3,0,2,1,1,0,1,0,100.0,60.0,100.0,40.0,80.0,20.0,60.0,0.0,3.0,1.6,3.0,1.0,0.8,0.4
1909,Bélgica 1,08/10/2022,Genk,Kortrijk,2,1,H,1.3,5.5,8.5,3,0,3,1,1,1,0,1,80.0,100.0,60.0,80.0,60.0,80.0,60.0,80.0,2.6,0.6,1.8,0.8,1.0,2.0
1910,Bélgica 1,08/10/2022,Seraing,Oostende,1,1,D,2.75,3.4,2.4,1,1,2,1,1,0,1,1,100.0,100.0,60.0,80.0,20.0,60.0,20.0,80.0,0.2,1.0,0.2,1.8,1.4,1.4
1911,Bélgica 1,08/10/2022,Waregem,Oud-Heverlee Leuven,2,5,A,2.62,3.6,2.45,0,3,7,1,1,1,0,1,100.0,80.0,100.0,80.0,100.0,80.0,80.0,80.0,0.0,1.6,1.0,3.6,2.4,1.8
1912,Bélgica 1,08/10/2022,Club Brugge,Westerlo,0,2,A,1.53,4.33,5.25,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,60.0,80.0,40.0,60.0,2.0,1.2,2.0,0.8,2.0,2.4
1913,Bélgica 1,09/10/2022,Mechelen,Anderlecht,1,3,A,3.75,3.75,1.85,0,3,4,1,1,1,0,1,80.0,100.0,80.0,80.0,80.0,80.0,60.0,60.0,1.4,1.2,2.2,2.0,1.6,1.2
1914,Bélgica 1,09/10/2022,Eupen,Gent,0,4,A,4.2,3.6,1.75,0,3,4,1,1,1,0,0,100.0,100.0,60.0,60.0,60.0,60.0,40.0,40.0,0.0,1.8,0.4,2.2,1.8,0.8
1915,Bélgica 1,09/10/2022,Charleroi,Standard,0,1,A,2.1,3.5,3.2,0,3,1,1,0,0,1,0,100.0,100.0,80.0,60.0,80.0,60.0,80.0,60.0,0.6,1.8,1.2,2.2,1.4,1.6
1916,Bélgica 1,09/10/2022,St. Gilloise,Cercle Brugge,2,1,H,1.53,4.2,5.25,3,0,3,1,1,1,0,1,100.0,100.0,80.0,100.0,80.0,80.0,80.0,60.0,2.4,0.6,1.6,1.0,1.2,2.6
1917,Bélgica 1,14/10/2022,Westerlo,Seraing,2,2,D,1.57,3.8,5.75,1,1,4,1,1,1,0,1,100.0,100.0,80.0,100.0,60.0,80.0,60.0,80.0,2.0,2.0,2.0,1.2,2.2,1.4
1918,Bélgica 1,15/10/2022,Kortrijk,Waregem,1,3,A,1.95,3.75,3.5,0,3,4,1,1,1,0,1,80.0,100.0,60.0,100.0,60.0,20.0,60.0,60.0,0.8,1.0,0.8,1.8,1.0,1.4
1919,Bélgica 1,15/10/2022,Cercle Brugge,Eupen,5,1,H,1.8,3.6,4.2,3,0,6,1,1,1,0,1,80.0,100.0,80.0,40.0,40.0,40.0,60.0,40.0,1.2,1.2,1.6,1.2,1.0,2.0
1920,Bélgica 1,15/10/2022,St Truiden,Charleroi,2,1,H,2.1,3.3,3.5,3,0,3,1,1,1,0,1,100.0,100.0,80.0,60.0,80.0,60.0,60.0,60.0,1.2,1.8,1.2,1.6,1.6,1.2
1921,Bélgica 1,15/10/2022,Oud-Heverlee Leuven,Genk,0,1,A,4.33,4.2,1.66,0,3,1,1,0,0,1,0,100.0,100.0,80.0,80.0,80.0,80.0,40.0,60.0,1.2,3.0,1.0,2.0,2.6,0.6
1922,Bélgica 1,16/10/2022,Standard,Antwerp,3,0,H,2.87,3.5,2.3,3,0,3,1,1,1,0,0,100.0,100.0,80.0,80.0,60.0,60.0,20.0,40.0,1.8,1.8,1.6,1.0,1.2,1.2
1923,Bélgica 1,16/10/2022,Gent,Mechelen,3,0,H,1.45,4.5,6.0,3,0,3,1,1,1,0,0,100.0,80.0,100.0,80.0,80.0,80.0,60.0,40.0,1.8,0.8,2.2,1.4,1.0,2.0
1924,Bélgica 1,16/10/2022,Anderlecht,Club Brugge,0,1,A,2.5,3.5,2.7,0,3,1,1,0,0,1,0,100.0,100.0,40.0,80.0,40.0,60.0,40.0,20.0,0.8,2.4,1.2,1.2,1.8,0.8
1925,Bélgica 1,16/10/2022,Oostende,St. Gilloise,1,6,A,4.33,3.75,1.75,0,3,7,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,100.0,60.0,80.0,0.6,2.4,0.8,2.4,3.2,1.4
1926,Bélgica 1,18/10/2022,Charleroi,Kortrijk,2,2,D,1.66,4.0,4.5,1,1,4,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,0.8,0.8,1.4,2.0,1.2,2.0
1927,Bélgica 1,18/10/2022,Eupen,Oud-Heverlee Leuven,4,2,H,2.62,3.5,2.45,3,0,6,1,1,1,0,1,100.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,0.6,1.6,1.2,2.4,2.4,1.8
1928,Bélgica 1,18/10/2022,Genk,Westerlo,6,1,H,1.57,4.2,5.0,3,0,7,1,1,1,0,1,80.0,100.0,60.0,100.0,60.0,80.0,60.0,60.0,2.6,1.2,2.2,0.6,2.0,3.2
1929,Bélgica 1,18/10/2022,Seraing,Cercle Brugge,0,1,A,3.8,3.6,1.9,0,3,1,1,0,0,1,0,100.0,100.0,60.0,80.0,20.0,80.0,20.0,60.0,0.2,1.2,0.2,1.8,1.4,2.2
1930,Bélgica 1,19/10/2022,St. Gilloise,Gent,2,0,H,2.05,3.4,3.4,3,0,2,1,1,0,1,0,100.0,100.0,100.0,60.0,80.0,40.0,80.0,20.0,2.4,1.2,1.8,1.0,1.2,1.0
1931,Bélgica 1,19/10/2022,Club Brugge,St Truiden,3,0,H,1.5,4.5,5.75,3,0,3,1,1,1,0,0,100.0,80.0,100.0,60.0,80.0,40.0,20.0,0.0,2.4,1.4,2.4,0.6,0.8,1.0
1932,Bélgica 1,19/10/2022,Mechelen,Standard,2,0,H,2.55,3.4,2.62,3,0,2,1,1,0,1,0,80.0,100.0,80.0,60.0,60.0,40.0,60.0,40.0,1.4,1.8,2.0,2.0,1.2,1.4
1933,Bélgica 1,20/10/2022,Antwerp,Oostende,3,0,H,1.57,4.2,5.0,3,0,3,1,1,1,0,0,100.0,100.0,100.0,80.0,80.0,60.0,40.0,60.0,3.0,0.4,2.8,0.6,0.8,1.8
1934,Bélgica 1,20/10/2022,Waregem,Anderlecht,3,2,H,5.25,4.2,1.57,3,0,5,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,0.6,1.2,1.4,3.2,2.0,1.6
1935,Bélgica 1,21/10/2022,Cercle Brugge,Charleroi,4,1,H,2.0,3.4,3.8,3,0,5,1,1,1,0,1,100.0,100.0,100.0,80.0,60.0,80.0,80.0,80.0,1.6,1.2,2.4,1.4,1.6,2.0
1936,Bélgica 1,22/10/2022,Kortrijk,Westerlo,0,2,A,2.87,3.5,2.3,0,3,2,1,1,0,1,0,100.0,100.0,80.0,100.0,60.0,60.0,60.0,40.0,0.6,1.8,0.8,2.2,1.6,2.2
1937,Bélgica 1,22/10/2022,Mechelen,Eupen,2,1,H,1.85,3.8,3.75,3,0,3,1,1,1,0,1,80.0,100.0,80.0,40.0,60.0,40.0,60.0,40.0,1.4,1.2,1.4,1.4,0.8,1.6
1938,Bélgica 1,22/10/2022,St Truiden,Oud-Heverlee Leuven,0,0,D,2.0,3.4,3.6,1,1,0,0,0,0,1,0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1.4,1.2,1.2,1.0,1.8,1.6
1939,Bélgica 1,22/10/2022,St. Gilloise,Club Brugge,2,2,D,2.6,3.4,2.6,1,1,4,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,60.0,80.0,40.0,2.0,2.0,1.8,1.2,1.6,1.2
1940,Bélgica 1,23/10/2022,Antwerp,Genk,1,3,A,2.62,3.4,2.45,0,3,4,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,80.0,40.0,60.0,2.4,3.0,2.2,0.8,2.4,0.6
1941,Bélgica 1,23/10/2022,Gent,Seraing,2,1,H,1.36,5.0,7.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,80.0,80.0,60.0,80.0,1.8,1.4,2.2,1.4,1.8,1.6
1942,Bélgica 1,23/10/2022,Oostende,Waregem,2,1,H,2.05,3.5,3.4,3,0,3,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,40.0,60.0,60.0,1.2,0.8,1.0,2.0,1.0,1.6
1943,Bélgica 1,28/10/2022,Genk,Mechelen,3,1,H,1.36,5.25,7.0,3,0,4,1,1,1,0,1,80.0,100.0,60.0,100.0,60.0,100.0,60.0,60.0,2.6,0.6,2.4,0.6,1.2,2.6
1944,Bélgica 1,29/10/2022,Waregem,Standard,0,3,A,3.0,3.6,2.2,0,3,3,1,1,1,0,0,100.0,100.0,100.0,60.0,100.0,40.0,60.0,20.0,0.6,2.4,1.2,3.2,1.4,0.6
1945,Bélgica 1,29/10/2022,Kortrijk,Cercle Brugge,1,1,D,3.6,3.6,1.95,1,1,2,1,1,0,1,1,100.0,100.0,100.0,80.0,60.0,60.0,80.0,60.0,0.8,1.4,1.0,2.2,1.4,2.0
1946,Bélgica 1,29/10/2022,Westerlo,St Truiden,2,3,A,2.2,3.25,3.4,0,3,5,1,1,1,0,1,100.0,80.0,80.0,80.0,60.0,60.0,60.0,20.0,1.4,1.4,1.6,1.4,1.2,1.4
1947,Bélgica 1,29/10/2022,Club Brugge,Oostende,4,2,H,1.25,6.0,10.0,3,0,6,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,60.0,20.0,60.0,2.4,0.4,2.8,0.8,1.0,2.2
1948,Bélgica 1,30/10/2022,Anderlecht,Eupen,4,2,H,1.44,4.75,6.0,3,0,6,1,1,1,0,1,100.0,100.0,60.0,60.0,60.0,60.0,60.0,60.0,1.4,0.6,2.0,1.4,1.0,2.4
1949,Bélgica 1,30/10/2022,Seraing,St. Gilloise,1,2,A,6.0,4.2,1.53,0,3,3,1,1,1,0,1,100.0,100.0,80.0,100.0,40.0,100.0,40.0,80.0,0.2,3.0,0.4,2.0,3.2,0.8
1950,Bélgica 1,30/10/2022,Oud-Heverlee Leuven,Gent,1,1,D,3.75,3.6,1.95,1,1,2,1,1,0,1,1,100.0,100.0,80.0,80.0,60.0,40.0,60.0,40.0,1.4,0.8,1.2,1.6,1.2,1.2
1951,Bélgica 1,30/10/2022,Charleroi,Antwerp,1,0,H,3.4,3.5,2.05,3,0,1,1,0,0,1,0,100.0,100.0,60.0,80.0,60.0,60.0,60.0,40.0,1.4,1.2,1.4,1.4,1.0,1.4
1952,Bélgica 1,04/11/2022,Genk,Charleroi,4,1,H,1.4,4.75,7.5,3,0,5,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,3.0,0.6,3.2,0.8,1.2,2.6
1953,Bélgica 1,05/11/2022,Mechelen,Waregem,2,2,D,1.72,3.75,4.5,1,1,4,1,1,1,0,1,80.0,100.0,80.0,100.0,60.0,60.0,60.0,60.0,1.6,0.8,1.4,1.2,1.2,1.8
1954,Bélgica 1,05/11/2022,Cercle Brugge,Oud-Heverlee Leuven,2,1,H,1.83,3.8,3.8,3,0,3,1,1,1,0,1,100.0,60.0,100.0,60.0,80.0,60.0,80.0,60.0,2.0,1.0,2.6,1.4,1.6,1.6
1955,Bélgica 1,05/11/2022,Seraing,St Truiden,1,2,A,3.6,3.2,2.1,0,3,3,1,1,1,0,1,100.0,100.0,80.0,100.0,40.0,80.0,60.0,40.0,0.2,1.8,0.6,1.6,1.6,1.6
1956,Bélgica 1,05/11/2022,Eupen,Standard,2,0,H,3.1,3.4,2.25,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,60.0,40.0,40.0,20.0,1.2,1.8,1.4,1.8,1.2,1.0
1957,Bélgica 1,06/11/2022,Gent,Club Brugge,2,0,H,2.7,3.5,2.5,3,0,2,1,1,0,1,0,100.0,100.0,100.0,80.0,60.0,40.0,40.0,20.0,2.4,1.4,2.4,1.0,1.0,1.4
1958,Bélgica 1,06/11/2022,St. Gilloise,Westerlo,1,1,D,1.57,4.0,5.5,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,60.0,40.0,80.0,60.0,1.6,2.0,1.6,1.2,1.8,1.8
1959,Bélgica 1,06/11/2022,Antwerp,Anderlecht,0,0,D,2.15,3.4,3.3,1,1,0,0,0,0,1,0,80.0,80.0,80.0,80.0,60.0,80.0,40.0,80.0,2.0,0.8,1.6,0.8,1.4,1.6
1960,Bélgica 1,06/11/2022,Oostende,Kortrijk,3,1,H,2.1,3.4,3.3,3,0,4,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,1.8,0.8,1.6,2.0,1.2,2.2
1961,Bélgica 1,11/11/2022,Oud-Heverlee Leuven,Seraing,5,0,H,1.55,4.0,5.75,3,0,5,1,1,1,0,0,100.0,100.0,80.0,100.0,60.0,80.0,40.0,60.0,1.4,0.8,1.8,1.4,1.2,2.2
1962,Bélgica 1,12/11/2022,Westerlo,Oostende,6,0,H,1.75,4.0,4.2,3,0,6,1,1,1,0,0,100.0,100.0,100.0,100.0,80.0,80.0,60.0,60.0,2.0,0.4,2.8,1.2,1.0,3.2
1963,Bélgica 1,12/11/2022,St Truiden,Cercle Brugge,0,1,A,2.4,3.4,2.8,0,3,1,1,0,0,1,0,80.0,100.0,40.0,60.0,40.0,40.0,40.0,60.0,0.8,2.0,0.6,1.0,1.6,1.2
1964,Bélgica 1,12/11/2022,Waregem,Eupen,5,5,D,2.3,3.75,2.8,1,1,10,1,1,1,0,1,100.0,100.0,100.0,80.0,100.0,80.0,60.0,80.0,0.8,0.8,2.0,3.6,2.0,3.2
1965,Bélgica 1,13/11/2022,Club Brugge,Antwerp,2,2,D,1.83,3.75,4.0,1,1,4,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,60.0,40.0,40.0,2.0,0.8,2.4,1.2,1.0,1.6
1966,Bélgica 1,13/11/2022,Standard,St. Gilloise,2,3,A,3.4,3.5,2.0,0,3,5,1,1,1,0,1,100.0,100.0,80.0,100.0,60.0,100.0,20.0,80.0,1.8,3.0,1.8,1.0,3.2,1.0
1967,Bélgica 1,13/11/2022,Anderlecht,Genk,0,2,A,2.62,3.5,2.5,0,3,2,1,1,0,1,0,100.0,100.0,60.0,80.0,40.0,60.0,40.0,60.0,1.2,3.0,1.6,1.4,2.0,0.6
1968,Bélgica 1,13/11/2022,Kortrijk,Gent,0,4,A,5.0,3.8,1.66,0,3,4,1,1,1,0,0,100.0,100.0,100.0,80.0,60.0,40.0,60.0,20.0,0.8,1.4,0.8,2.2,1.8,0.8
1969,Portugal 1,05/08/2022,Benfica,Arouca,4,0,H,1.14,6.5,17.0,3,0,4,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0
1970,Portugal 1,06/08/2022,Rio Ave,Vizela,0,1,A,2.2,3.2,3.1,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1971,Portugal 1,06/08/2022,Estoril,Famalicao,2,0,H,2.5,3.0,2.8,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
1972,Portugal 1,06/08/2022,Porto,Maritimo,5,1,H,1.16,7.0,10.0,3,0,6,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,5.0,1.0,1.0,5.0
1973,Portugal 1,07/08/2022,Santa Clara,Casa Pia,0,0,D,1.95,3.0,4.0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1974,Portugal 1,07/08/2022,Sp Braga,Sp Lisbon,3,3,D,3.75,3.25,1.9,1,1,6,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,3.0,3.0,3.0,3.0
1975,Portugal 1,07/08/2022,Chaves,Guimaraes,0,1,A,2.7,3.2,2.5,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1976,Portugal 1,07/08/2022,Portimonense,Boavista,0,1,A,2.0,3.3,3.5,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1977,Portugal 1,08/08/2022,Gil Vicente,Pacos Ferreira,1,0,H,1.72,3.4,4.5,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
1978,Portugal 1,12/08/2022,Famalicao,Sp Braga,0,3,A,3.6,3.4,2.0,0,3,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0
1979,Portugal 1,13/08/2022,Casa Pia,Benfica,0,1,A,12.0,5.5,1.25,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1980,Portugal 1,13/08/2022,Sp Lisbon,Rio Ave,3,0,H,1.22,6.0,11.0,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
1981,Portugal 1,14/08/2022,Boavista,Santa Clara,2,1,H,2.45,3.1,2.9,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,2.0,1.0,1.0,2.0
1982,Portugal 1,14/08/2022,Vizela,Porto,0,1,A,10.0,5.25,1.28,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1983,Portugal 1,14/08/2022,Guimaraes,Estoril,1,0,H,1.95,3.4,3.8,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
1984,Portugal 1,15/08/2022,Maritimo,Chaves,1,2,A,2.25,3.3,3.2,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,1.0,2.0,2.0,1.0
1985,Portugal 1,15/08/2022,Arouca,Gil Vicente,1,0,H,2.62,3.4,2.6,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
1986,Portugal 1,15/08/2022,Pacos Ferreira,Portimonense,0,3,A,2.25,3.25,3.2,0,3,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0
1987,Portugal 1,19/08/2022,Estoril,Rio Ave,2,2,D,2.1,3.25,3.75,1,1,4,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,50.0,50.0,2.0,0.5,2.0,1.0,1.0,2.5
1988,Portugal 1,20/08/2022,Santa Clara,Arouca,1,2,A,2.05,3.25,3.75,0,3,3,1,1,1,0,1,50.0,100.0,50.0,100.0,50.0,100.0,50.0,50.0,0.5,1.5,0.5,1.0,1.0,2.5
1989,Portugal 1,20/08/2022,Chaves,Vizela,1,1,D,2.25,3.3,3.25,1,1,2,1,1,0,1,1,100.0,100.0,50.0,50.0,0.0,0.0,50.0,50.0,0.5,2.0,0.5,1.0,1.0,0.5
1990,Portugal 1,20/08/2022,Porto,Sp Lisbon,3,0,H,2.1,3.3,3.5,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,3.0,0.5,4.0,0.5,1.5,3.0
1991,Portugal 1,21/08/2022,Casa Pia,Boavista,2,0,H,2.45,3.1,3.0,3,0,2,1,1,0,1,0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.5,0.5,1.0
1992,Portugal 1,21/08/2022,Sp Braga,Maritimo,5,0,H,1.36,4.5,9.0,3,0,5,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,2.0,0.0,4.0,1.5,0.5,5.0
1993,Portugal 1,21/08/2022,Portimonense,Guimaraes,2,1,H,2.62,3.3,2.55,3,0,3,1,1,1,0,1,100.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,1.5,1.5,1.0,1.0,1.0,1.0
1994,Portugal 1,22/08/2022,Gil Vicente,Famalicao,0,0,D,2.2,3.5,3.2,1,1,0,0,0,0,1,0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,1.0
1995,Portugal 1,26/08/2022,Pacos Ferreira,Estoril,0,3,A,2.62,3.2,2.8,0,3,3,1,1,1,0,0,100.0,100.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,1.5,0.0,3.0,1.5,0.5
1996,Portugal 1,27/08/2022,Maritimo,Portimonense,0,1,A,2.75,3.2,2.6,0,3,1,1,0,0,1,0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,3.0,0.5,1.5,2.0,0.0
1997,Portugal 1,27/08/2022,Boavista,Benfica,0,3,A,8.5,4.75,1.36,0,3,3,1,1,1,0,0,100.0,100.0,100.0,50.0,100.0,50.0,50.0,0.0,1.5,3.0,1.0,2.0,2.0,0.0
1998,Portugal 1,27/08/2022,Sp Lisbon,Chaves,0,2,A,1.18,7.0,19.0,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,50.0,50.0,0.0,50.0,1.5,3.0,1.5,1.0,2.0,0.5
1999,Portugal 1,28/08/2022,Famalicao,Santa Clara,1,0,H,2.15,3.4,3.3,3,0,1,1,0,0,1,0,100.0,100.0,50.0,50.0,50.0,50.0,0.0,50.0,1.5,0.0,0.5,1.5,0.5,1.5
2000,Portugal 1,28/08/2022,Arouca,Sp Braga,0,6,A,5.0,3.75,1.66,0,3,6,1,1,1,0,0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,0.0,1.5,3.0,0.5,3.0,4.5,0.0
2001,Portugal 1,28/08/2022,Rio Ave,Porto,3,1,H,10.0,5.5,1.3,3,0,4,1,1,1,0,1,100.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,1.5,1.5,1.5,1.0,1.0,1.5
2002,Portugal 1,29/08/2022,Guimaraes,Casa Pia,0,1,A,1.95,3.4,4.0,0,3,1,1,0,0,1,0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.5,0.5,0.5,0.0
2003,Portugal 1,29/08/2022,Vizela,Gil Vicente,2,2,D,2.3,3.3,3.0,1,1,4,1,1,1,0,1,100.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,0.5,0.5,1.0,1.5,1.0,1.5
2004,Portugal 1,30/08/2022,Benfica,Pacos Ferreira,3,2,H,1.06,11.0,29.0,3,0,5,1,1,1,0,1,100.0,100.0,100.0,50.0,100.0,50.0,50.0,50.0,3.0,0.0,3.5,1.0,1.0,2.0
2005,Portugal 1,02/09/2022,Benfica,Vizela,2,1,H,1.2,7.0,15.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,66.66666666666666,100.0,33.33333333333333,66.66666666666666,66.66666666666666,3.0,1.3333333333333333,3.0,1.0,1.0,1.0
2006,Portugal 1,02/09/2022,Estoril,Sp Lisbon,0,2,A,6.5,4.33,1.45,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0
2007,Portugal 1,03/09/2022,Sp Braga,Guimaraes,1,0,H,1.36,4.75,8.0,3,0,1,1,0,0,1,0,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,2.3333333333333335,1.0,3.0,1.0,0.6666666666666666,1.0
